scientificName	earliestAge	latestAge	decimalLongitude	decimalLatitude
Pinus	163.5	100.5	-70	81.866669
Pinus	66	23.03	-69.416664	81.666664
Pinus	66	23.03	-69.416664	81.666664
Alnus	66	23.03	-69.416664	81.666664
Carya	66	23.03	-69.416664	81.666664
Pterocarya	66	23.03	-69.416664	81.666664
Castanea	66	23.03	-69.416664	81.666664
Picea	23.03	2.588	-66.166664	82.716667
Betula	66	2.588	-75.333336	82.166664
Pinus	66	2.588	-75.333336	82.166664
Larix	66	2.588	-75.333336	82.166664
Alnus	66	2.588	-75.333336	82.166664
Corylus	66	33.9	-64.666664	81.699997
Arundo	66	33.9	-64.666664	81.699997
Phragmites	66	33.9	-64.666664	81.699997
Metasequoia	66	33.9	-64.666664	81.699997
Sequoia	113	100.5	-99.066666	37.450001
Sterculia	113	100.5	-99.066666	37.450001
Sterculia	113	100.5	-99.066666	37.450001
Asplenium	113	100.5	-99.066666	37.450001
Sequoia	113	100.5	-99.066666	37.450001
Sassafras	113	100.5	-99.066666	37.450001
Sterculia	113	100.5	-99.066666	37.450001
Sequoia	113	100.5	-99.066666	37.450001
Asplenium	113	100.5	-99.066666	37.450001
Sequoia	113	100.5	-99.066666	37.450001
Sterculia	113	100.5	-99.066666	37.450001
Sterculia	113	100.5	-99.066666	37.450001
Sassafras	113	100.5	-99.066666	37.450001
Aralia	113	100.5	-99.066666	37.450001
Sequoia	113	100.5	-99.066666	37.450001
Sequoia	113	100.5	-99.066666	37.450001
Anemia	113	100.5	-110.160004	42.080002
Anemia	113	100.5	-110.160004	42.080002
Prunus	113	100.5	-110.160004	42.080002
Anemia	113	100.5	-110.160004	42.080002
Asplenium	113	100.5	-110.160004	42.080002
Sparganium	113	100.5	-110.160004	42.080002
Sassafras	113	100.5	-110.160004	42.080002
Populus	113	100.5	-110.160004	42.080002
Prunus	113	100.5	-110.160004	42.080002
Asplenium	113	100.5	-99.066666	37.450001
Gleichenia	113	100.5	-99.066666	37.450001
Sequoia	113	100.5	-99.066666	37.450001
Arundo	113	100.5	-99.066666	37.450001
Sequoia	113	100.5	-99.066666	37.450001
Arundo	113	100.5	-99.066666	37.450001
Gleichenia	113	100.5	-99.066666	37.450001
Sterculia	113	100.5	-99.066666	37.450001
Aralia	113	100.5	-99.066666	37.450001
Anemia	140.2	130	-127.656944	50.605831
Cyathea	140.2	130	-127.656944	50.605831
Equisetum	140.2	130	-127.656944	50.605831
Osmunda	140.2	130	-127.656944	50.605831
Anemia	100.5	93.9	-109	39
Anemia	100.5	93.9	-109	39
Gleichenia	100.5	93.9	-109	39
Gleichenia	100.5	93.9	-109	39
Equisetum	100.5	93.9	-109	39
Magnolia	100.5	93.9	-109	39
Salix	100.5	93.9	-109	39
Populus	23.03	5.333	-119.866669	47.450001
Populus	23.03	5.333	-119.866669	47.450001
Populus	23.03	5.333	-119.866669	47.450001
Betula	23.03	5.333	-119.866669	47.450001
Betula	23.03	5.333	-119.866669	47.450001
Castanea	23.03	5.333	-119.866669	47.450001
Quercus	23.03	5.333	-119.866669	47.450001
Quercus	23.03	5.333	-119.866669	47.450001
Quercus	23.03	5.333	-119.866669	47.450001
Ulmus	23.03	5.333	-119.866669	47.450001
Laurus	23.03	5.333	-119.866669	47.450001
Magnolia	23.03	5.333	-119.866669	47.450001
Prunus	23.03	5.333	-119.866669	47.450001
Celastrus	23.03	5.333	-119.866669	47.450001
Acer	23.03	5.333	-119.866669	47.450001
Paliurus	23.03	5.333	-119.866669	47.450001
Ficus	33.9	23.03	25.466667	41.583332
Ficus	59.2	56	27.6	43.150002
Ficus	59.2	56	27.6	43.150002
Carya	0.126	0.0117	-79.656944	38.086109
Quercus	0.126	0.0117	-79.656944	38.086109
Celtis	0.126	0.0117	-79.656944	38.086109
Vitis	0.126	0.0117	-79.656944	38.086109
Nyssa	0.126	0.0117	-79.656944	38.086109
Balaenoptera	0.126	0.0117	-81.003334	29.2075
Posidonia	252.17	251.3	119.989166	30.921944
Koskinonodon	228	208.5	-76.768059	40.052776
Posidonia	254.17	252.17	111.964996	27.77
Gleditsia	20	15.97	9.883	48.145
Alnus	20	15.97	9.883	48.145
Alnus	20	15.97	9.883	48.145
Populus	20	15.97	9.883	48.145
Populus	20	15.97	9.883	48.145
Ulmus	20	15.97	9.883	48.145
Zelkova	20	15.97	9.883	48.145
Sapindus	20	15.97	9.883	48.145
Berchemia	20	15.97	9.883	48.145
Morus	7.246	3.6	-117.712219	33.561943
Morus	7.246	3.6	-117.712219	33.561943
Sassafras	109	99.6	-77.283333	37.383331
Sterculia	109	99.6	-77.283333	37.383331
Aralia	109	99.6	-77.283333	37.383331
Ficus	20.44	13.82	-71.333336	11.85
Fagus	37.2	33.9	-105.283333	38.916668
Weinmannia	37.2	33.9	-105.283333	38.916668
Posidonia	251.3	247.2	137.149994	64.199997
Posidonia	251.3	247.2	160	64.5
Koskinonodon	237	228	-109.183334	43.174999
Abies	0.126	0.0117	-81.769165	36.9575
Picea	0.126	0.0117	-81.769165	36.9575
Pinus	0.126	0.0117	-81.769165	36.9575
Quercus	0.126	0.0117	-81.769165	36.9575
Betula	0.126	0.0117	-81.769165	36.9575
Tilia	0.126	0.0117	-81.769165	36.9575
Alnus	0.126	0.0117	-81.769165	36.9575
Potamogeton	0.126	0.0117	-81.769165	36.9575
Posidonia	252.17	251.3	79.985001	30.825001
Posidonia	252.17	251.3	79.985001	30.825001
Ficus	3.6	2.588	-94.416664	18.15
Ficus	3.6	2.588	-64.182503	10.818889
Ficus	3.6	2.588	-64.296669	10.633056
Ficus	11.62	7.246	-69.833336	11
Ficus	33.9	28.1	50.716667	34.633331
Posidonia	251.3	247.2	117.449997	31.639999
Posidonia	251.3	247.2	117.449997	31.639999
Posidonia	251.3	247.2	117.449997	31.639999
Ficus	20.44	15.97	9.05	52.966667
Magnolia	37.2	33.9	149.669998	-23.719999
Marsilea	37.2	33.9	149.669998	-23.719999
Posidonia	237	174.1	-131.725998	55.206001
Koskinonodon	237	208.5	79.583336	19.216667
Taxodium	56	33.9	-133.820999	56.877998
Taxodium	56	33.9	-133.820999	56.877998
Taxodium	56	33.9	-133.820999	56.877998
Castanea	56	33.9	-133.820999	56.877998
Magnolia	56	33.9	-133.820999	56.877998
Vitis	56	33.9	-133.820999	56.877998
Taxodium	56	33.9	-133.820999	56.877998
Sequoia	56	33.9	-133.820999	56.877998
Populus	56	33.9	-133.820999	56.877998
Ulmus	56	33.9	-133.820999	56.877998
Quercus	56	33.9	-133.820999	56.877998
Laurus	56	33.9	-133.820999	56.877998
Taxodium	56	33.9	-133.910995	56.759998
Taxodium	56	33.9	-133.910995	56.759998
Alnus	56	33.9	-133.910995	56.759998
Corylus	56	33.9	-133.910995	56.759998
Taxodium	56	33.9	-133.962997	56.701
Corylus	56	33.9	-133.962997	56.701
Taxodium	56	33.9	-133.932007	56.782001
Corylus	56	33.9	-133.932007	56.782001
Osmunda	56	33.9	-133.932007	56.782001
Planera	56	33.9	-133.932007	56.782001
Diospyros	23.03	15.97	-47.156944	-1.205278
Sapindus	23.03	15.97	-47.156944	-1.205278
Ficus	23.03	15.97	-47.395279	-1.225
Ficus	23.03	15.97	-48.170555	-0.48
Ficus	23.03	15.97	-48.170555	-0.48
Ficus	23.03	15.97	-47.157223	-1.046389
Ficus	23.03	15.97	-47.386665	-0.682222
Ficus	23.03	15.97	-47.287498	-0.595833
Posidonia	251.3	247.2	120	71.5
Posidonia	259.9	254.17	98.650002	37.68
Cercidiphyllum	59.2	56	-6.231	56.342999
Quercus	59.2	56	-6.231	56.342999
Myrica	37.2	33.9	-105.283333	38.916668
Koskinonodon	228	208.5	-101.247002	32.1721
Koskinonodon	228	208.5	-101.254799	32.175007
Koskinonodon	237	208.5	-101.17057	33.581253
Ficus	20.44	13.82	4.433889	51.195278
Equisetum	100.5	66	-112.116669	51.783333
Posidonia	254.17	252.17	133.850006	34.819
Posidonia	254.17	252.17	133.847	34.816002
Posidonia	254.17	252.17	133.847305	34.8144
Posidonia	254.17	252.17	133.847305	34.814201
Decodon	83.6	72.1	-101.316666	25.516666
Pinus	28.1	23.03	49.530556	40.499168
Picea	28.1	23.03	49.530556	40.499168
Carya	28.1	23.03	49.530556	40.499168
Juglans	28.1	23.03	49.530556	40.499168
Pinus	23.03	20.44	49.530556	40.499168
Carya	23.03	20.44	49.530556	40.499168
Quercus	23.03	20.44	49.530556	40.499168
Rhus	23.03	20.44	49.530556	40.499168
Nyssa	23.03	20.44	49.530556	40.499168
Magnolia	23.03	20.44	49.530556	40.499168
Liquidambar	23.03	20.44	49.530556	40.499168
Corylopsis	23.03	20.44	49.530556	40.499168
Platanus	23.03	20.44	49.530556	40.499168
Pinus	20.44	15.97	49.530556	40.499168
Taxodium	20.44	15.97	49.530556	40.499168
Glyptostrobus	20.44	15.97	49.530556	40.499168
Sequoia	20.44	15.97	49.530556	40.499168
Picea	20.44	15.97	49.530556	40.499168
Carya	20.44	15.97	49.530556	40.499168
Nyssa	20.44	15.97	49.530556	40.499168
Rhus	20.44	15.97	49.530556	40.499168
Platanus	20.44	15.97	49.530556	40.499168
Acer	20.44	15.97	49.530556	40.499168
Liquidambar	20.44	15.97	49.530556	40.499168
Pinus	20.44	15.97	49.530556	40.499168
Picea	20.44	15.97	49.530556	40.499168
Carya	20.44	15.97	49.530556	40.499168
Magnolia	20.44	15.97	49.530556	40.499168
Carpinus	20.44	15.97	49.530556	40.499168
Betula	20.44	15.97	49.530556	40.499168
Tilia	20.44	15.97	49.530556	40.499168
Pinus	23.03	20.44	49.473331	40.513332
Carya	23.03	20.44	49.473331	40.513332
Juglans	23.03	20.44	49.473331	40.513332
Ulmus	23.03	20.44	49.473331	40.513332
Tilia	23.03	20.44	49.473331	40.513332
Zelkova	23.03	20.44	49.473331	40.513332
Liquidambar	23.03	20.44	49.473331	40.513332
Myrica	23.03	20.44	49.473331	40.513332
Pinus	20.44	15.97	49.473331	40.513332
Carya	20.44	15.97	49.473331	40.513332
Ulmus	20.44	15.97	49.473331	40.513332
Quercus	28.1	23.03	49.461666	40.511112
Ulmus	28.1	23.03	49.461666	40.511112
Juglans	28.1	23.03	49.461666	40.511112
Carya	28.1	23.03	49.461666	40.511112
Comptonia	28.1	23.03	49.461666	40.511112
Betula	28.1	23.03	49.461666	40.511112
Carpinus	28.1	23.03	49.461666	40.511112
Corylus	28.1	23.03	49.461666	40.511112
Alnus	28.1	23.03	49.461666	40.511112
Tilia	28.1	23.03	49.461666	40.511112
Nyssa	28.1	23.03	49.461666	40.511112
Acer	28.1	23.03	49.461666	40.511112
Liquidambar	28.1	23.03	49.461666	40.511112
Pinus	28.1	23.03	49.461666	40.511112
Picea	28.1	23.03	49.461666	40.511112
Taxodium	28.1	23.03	49.461666	40.511112
Sequoia	28.1	23.03	49.461666	40.511112
Glyptostrobus	28.1	23.03	49.461666	40.511112
Alnus	33.9	28.4	-120.285004	44.134998
Acer	33.9	28.4	-120.26667	44.133331
Morus	3.6	2.588	-122.446381	37.47015
Morus	15.97	13.82	-116.800003	32.116669
Balaenoptera	3.6	2.588	-117.084167	32.639999
Osmunda	99.6	93.5	-0.9	45.948002
Palinandromeda	174.1	170.3	136.968613	35.418331
Palinandromeda	174.1	170.3	136.968613	35.418331
Halodule	41.3	38	-82.653893	29.011389
Ruppia	41.3	38	-82.653893	29.011389
Thalassia	41.3	38	-82.653893	29.011389
Thalassodendron	41.3	38	-82.653893	29.011389
Halodule	48.6	37.2	-82.65361	29.011667
Ruppia	48.6	37.2	-82.65361	29.011667
Thalassia	48.6	37.2	-82.65361	29.011667
Thalassodendron	48.6	37.2	-82.65361	29.011667
Posidonia	252.17	251.3	107.550003	23.5
Posidonia	251.3	247.2	107.550003	23.5
Posidonia	251.3	247.2	107.550003	23.5
Morus	11.608	5.333	-117.705559	33.602501
Stephania	59.2	56	-72.583336	11.130278
Stephania	59.2	56	-73.955002	5.076667
Gleichenia	99.6	93.5	-111.291389	43.160278
Anemia	99.6	93.5	-111.291389	43.160278
Anemia	112.03	99.6	-110.914001	39.150002
Gleichenia	145	66	-109.066002	39.158001
Morus	0.0117	0	-81.229721	29.701111
Morus	15.97	13.6	-81.926392	27.738056
Pinus	83.5	70.6	150.490005	60.167
Cymodocea	48.6	37.2	-82.65361	29.011667
Cymodocea	48.6	37.2	-82.65361	29.011667
Halodule	48.6	37.2	-82.65361	29.011667
Zostera (Heterozostera)	0.0117	0	-75.156387	-48.790833
Zostera (Heterozostera)	0.0117	0	115.171944	-34.340279
Zostera (Heterozostera)	0.0117	0	137.214172	-35.775276
Zostera (Heterozostera)	0.0117	0	144.873062	-38.173332
Picea	7.246	5.333	-163.128998	65.8825
Picea	7.246	5.333	-163.128998	65.8825
Picea	7.246	5.333	-163.128998	65.8825
Pinus	7.246	5.333	-163.128998	65.8825
Cyperus	7.246	5.333	-163.128998	65.8825
Myrmicium	145	140.2	-1.95	50.605
Posidonia	259.9	254.17	110.195	30.235001
Myrmicium	150.8	145	11.145	48.91
Zostera	56	33.9	30.523333	50.450001
Cymodocea	23.03	5.333	119.533333	-5.083333
Morus	20.43	15.97	-75.599998	39.200001
Palinandromeda	183	182	136.166672	35.75
Palinandromeda	168.3	161.2	57.74469	22.89234
Palinandromeda	167.7	161.2	57.74469	22.89234
Palinandromeda	171.6	164.7	57.25555	22.743811
Palinandromeda	171.6	164.7	57.25555	22.743811
Palinandromeda	171.6	164.7	57.25555	22.743811
Palinandromeda	155.7	150.8	57.25555	22.743811
Morus	13.82	11.62	28.0725	44.09222
Morus	3.6	2.588	-117.099998	32.900002
Palinandromeda	170.3	168.3	58.01226	22.83816
Palinandromeda	170.3	168.3	58.01226	22.83816
Palinandromeda	170.3	168.3	58.01226	22.83816
Palinandromeda	164.7	157.3	57.043468	22.94351
Palinandromeda	167.7	163.5	58.185879	22.55677
Palinandromeda	167.7	163.5	58.185879	22.55677
Palinandromeda	163.5	157.3	58.185879	22.55677
Palinandromeda	163.5	157.3	58.185879	22.55677
Zostera	66	56	5.260833	50.765556
Morus	2.588	0.0117	-3.051854	58.451778
Morus	15.97	13.82	-118.912178	35.465393
Palinandromeda	175.6	171.6	137.583328	35.75
Palinandromeda	171.6	168.4	137.25	35.383331
Morus	3.6	2.588	-117.167221	32.743889
Morus	11.62	7.246	-120.440559	34.605556
Pinus	0.126	0.0117	-111.26667	39.583332
Picea	0.126	0.0117	-111.26667	39.583332
Abies	0.126	0.0117	-111.26667	39.583332
Morus	15.97	13.82	-76.515282	38.614166
Morus	15.97	13.82	-76.515282	38.614166
Balaenoptera	0.0117	0	121.464722	31.24361
Cercidiphyllum	66	61.7	-105.241096	46.431389
Populus	66	61.7	-105.241096	46.431389
Alnus	55.8	48.6	-107.995132	41.909111
Populus	55.8	48.6	-107.995132	41.909111
Sloanea	55.8	48.6	-107.995132	41.909111
Dombeya	55.8	48.6	-107.995132	41.909111
Platycarya	55.8	48.6	-107.995132	41.909111
Stillingia	55.8	48.6	-107.995132	41.909111
Ampelopsis	58.7	55.8	-108.57653	41.565762
Cornus	58.7	55.8	-108.57653	41.565762
Ampelopsis	58.7	55.8	-108.872421	44.875679
Cercidiphyllum	58.7	55.8	-108.872421	44.875679
Platanus	58.7	55.8	-108.872421	44.875679
Celtis	58.7	55.8	-108.872421	44.875679
Cercidiphyllum	58.7	55.8	-108.754707	44.848839
Platanus	58.7	55.8	-108.754707	44.848839
Cercidiphyllum	58.7	55.8	-108.619789	41.708328
Cornus	58.7	55.8	-108.619789	41.708328
Celtis	58.7	55.8	-108.619789	41.708328
Ampelopsis	58.7	55.8	-108.619789	41.708328
Celtis	58.7	55.8	-108.623901	41.582539
Sassafras	66	61.7	-104.860069	39.383331
Populus	66	61.7	-103.976707	46.41856
Platanus	66	61.7	-103.976707	46.41856
Sequoia	20.44	15.97	137.600006	45.869999
Alnus	20.44	15.97	137.600006	45.869999
Pinus	20.44	15.97	137.600006	45.869999
Glyptostrobus	20.44	15.97	137.600006	45.869999
Palinandromeda	163.5	145	30.934	37.82
Palinandromeda	171.6	155.7	30.450001	36.549999
Ficus	3.6	2.588	-63.523609	10.611667
Ficus	3.6	2.588	-63.523609	10.611667
Palinandromeda	174.1	168.3	76.230003	34.317001
Palinandromeda	170.3	168.3	-3.496	37.573898
Palinandromeda	170.3	168.3	-3.496	37.573898
Palinandromeda	168.3	157.3	-3.496	37.573898
Palinandromeda	168.3	157.3	-3.496	37.573898
Palinandromeda	170.3	168.3	-3.496	37.573898
Azolla	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Sterculia	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Ficus	11.608	5.333	-75	10.75
Araucaria	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Azolla	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Araucaria	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Rhamnidium	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Celtis	56	47.8	-70	-42.5
Myrica	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Cupania	56	47.8	-70	-42.5
Sterculia	66	59.2	-69.213547	-45.91341
Myrica	66	59.2	-69.213547	-45.91341
Sterculia	66	59.2	-69.213547	-45.91341
Myrica	66	59.2	-69.213547	-45.91341
Salvinia	61.7	55.8	-72.555	11.128
Ficus	33.9	23.03	-63.821388	9.718611
Ficus	2.588	0.0117	-85.06778	9.655
Ficus	7.246	5.333	-81.9524	9.148052
Ficus	7.246	5.333	-81.9524	9.148058
Ficus	7.246	5.333	-81.9524	9.148058
Ficus	7.246	5.333	-81.946106	9.140828
Ficus	7.246	5.333	-81.952461	9.148058
Ficus	11.62	7.246	-77.700684	8.46733
Ficus	11.62	7.246	-79.843613	9.360556
Ficus	11.62	7.246	-69.319168	11.458056
Ficus	3.6	2.588	-71.166664	19.549999
Ficus	11.62	7.246	-71.183334	19.450001
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	7.246	5.333	-71.666664	19.299999
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	11.62	7.246	-71.166664	19.483334
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	11.62	7.246	-71.666664	19.299999
Ficus	11.62	7.246	-71.618057	18.93
Ficus	5.333	3.6	-71.618057	18.93
Ficus	11.62	7.246	-71.038887	19.579166
Ficus	7.246	5.333	-70.699997	19.35
Ficus	3.6	2.588	-76.280556	17.883333
Ptilophyllum	112.03	105.3	-114.949997	49.150002
Ficus	0.126	0.0117	-81.438332	26.761667
Koskinonodon	237	208.5	79.583336	19.216667
Koskinonodon	237	208.5	79.583336	19.216667
Koskinonodon	237	208.5	79.583336	19.216667
Ficus	15.97	13.82	-71.318886	11.9375
Celtis	56	47.8	1.256944	33.099724
Ficus	13.82	11.62	-86.115997	30.721001
Celtis	0.0117	0	-58.988609	-34.593056
Ficus	11.62	7.246	-77.711945	8.191389
Sapindus	28.4	15.97	-71	-41.583332
Araucaria	28.4	15.97	-71	-41.583332
Pinus	163.5	130	117.613899	62.729698
Picea	163.5	130	117.613899	62.729698
Schinopsis	15.97	11.608	-65.711945	-26.8575
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Larix	46.2	40.4	-88.972221	79.917221
Metasequoia	46.2	40.4	-88.972221	79.917221
Glyptostrobus	46.2	40.4	-88.972221	79.917221
Picea	46.2	40.4	-88.972221	79.917221
Pinus	46.2	40.4	-88.972221	79.917221
Betula	46.2	40.4	-88.972221	79.917221
Carya	46.2	40.4	-88.972221	79.917221
Alnus	46.2	40.4	-88.972221	79.917221
Cercidiphyllum	46.2	40.4	-88.972221	79.917221
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Corydalis	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Schinus	11.608	5.333	-65.400002	-25.666668
Schinopsis	100.5	66	-71.216667	-49.650002
Decodon	48.6	37.2	8	49
Magnolia	48.6	37.2	8	49
Diploclisia	48.6	37.2	8	49
Stephania	48.6	37.2	8	49
Pericampylus	48.6	37.2	8	49
Cocculus	48.6	37.2	8	49
Parabaena	48.6	37.2	8	49
Nyssa	48.6	37.2	8	49
Cleyera	48.6	37.2	8	49
Berchemia	48.6	37.2	8	49
Fagus	28.4	11.608	-67.791946	-45.621944
Toddalia	48.6	37.2	8	49
Ailanthus	48.6	37.2	8	49
Fagus	33.9	23.03	-72.265556	-51.50861
Fagus	33.9	23.03	-72.265556	-51.50861
Fagus	33.9	23.03	-72.265556	-51.50861
Fagus	33.9	23.03	-72.273613	-51.525276
Persea	33.9	23.03	-72.273613	-51.525276
Dryopteris	33.9	23.03	-72.273613	-51.525276
Blechnum	33.9	23.03	-72.133614	-51.698612
Palinandromeda	174.1	168.3	23.016666	37.733334
Palinandromeda	174.1	168.3	23.016666	37.733334
Vitis	48.6	37.2	8	49
Parthenocissus	48.6	37.2	8	49
Ampelopsis	48.6	37.2	8	49
Cayratia	48.6	37.2	8	49
Posidonia	247.2	242	-118.139999	40.540001
Posidonia	212	205.6	-119.559998	39.185001
Posidonia	242	237	28.72611	45.09639
Lygodium	89.3	66	-17.096666	14.765556
Araucaria	113	100.5	-98.199997	19.049999
Pinus	0.0117	0	-77.083336	26.466667
Myrica	0.0117	0	-77.083336	26.466667
Vitis	0.0117	0	-77.083336	26.466667
Schinus	0.0117	0	-77.083336	26.466667
Amelanchier	37.2	33.9	-105.283333	38.916668
Posidonia	235	232	11.93	46.549999
Posidonia	235	232	11.93	46.549999
Ficus	11.62	7.246	-79.915497	9.26317
Ficus	11.62	7.246	-79.932899	9.265208
Ficus	11.62	7.246	-79.888802	9.333226
Thalassia	5.333	2.588	-80.400002	25.700001
Posidonia	251.3	247.2	117.845001	31.639999
Posidonia	251.3	247.2	117.845001	31.639999
Posidonia	251.3	247.2	117.845001	31.639999
Posidonia	251.3	247.2	117.845001	31.639999
Pinus	190.8	182.7	27.589167	-30.379168
Posidonia	208.5	201.3	104.660004	31.85
Ficus	28.1	23.03	-77.14389	35.149445
Taxodium	1.8	0.3	-80.448059	33.214443
Pinus	1.8	0.3	-80.448059	33.214443
Carya	1.8	0.3	-80.448059	33.214443
Quercus	1.8	0.3	-80.448059	33.214443
Liquidambar	1.8	0.3	-80.448059	33.214443
Corylus	1.8	0.3	-80.448059	33.214443
Azolla	15.97	5.333	-64.271667	-42.573334
Corydalis	150.8	145	11.145	48.91
Artocarpus	13.82	11.62	88.589996	26.905001
Myrmicium	150.8	145	11.145	48.91
Corydalis	28.4	23.03	7.262	50.747002
Asplenium	100.5	66	-66.867775	-47.944168
Sassafras	100.5	66	-66.867775	-47.944168
Liquidambar	100.5	66	-66.867775	-47.944168
Salix	100.5	66	-66.867775	-47.944168
Balaenoptera	3.6	2.588	-122.446381	37.47015
Myrmicium	150.8	145	11.145	48.91
Myrmicium	150.8	145	11.145	48.91
Balaenoptera	7.246	5.333	-121.964165	36.960835
Balaenoptera	7.246	5.333	-121.948303	36.971939
Balaenoptera	5.333	3.6	-122.446381	37.47015
Balaenoptera	5.333	2.588	-122.446381	37.47015
Balaenoptera	3.6	2.588	9.790556	44.84528
Balaenoptera	3.6	2.588	9.87	44.851944
Balaenoptera	5.333	3.6	11.033333	43.466667
Balaenoptera	3.6	2.588	9.87	44.851944
Balaenoptera	3.6	2.588	9.87	44.851944
Balaenoptera	3.6	2.588	9.87	44.851944
Balaenoptera	3.6	2.588	11.383333	44.349998
Balaenoptera	5.333	3.6	-81.800003	27.9
Pterocarya	3.6	2.588	-82.514702	27.336
Carya	3.6	2.588	-82.514702	27.336
Pinus	3.6	2.588	-82.514702	27.336
Corylus	3.6	2.588	-82.514702	27.336
Myrica	3.6	2.588	-82.514702	27.336
Quercus	3.6	2.588	-82.514702	27.336
Taxodium	3.6	2.588	-82.514702	27.336
Alnus	3.6	2.588	-82.514702	27.336
Castanea	3.6	2.588	-82.514702	27.336
Nyssa	3.6	2.588	-82.514702	27.336
Ulmus	3.6	2.588	-82.514702	27.336
Pinus	0.781	0.126	17.299999	40.466667
Quercus	0.781	0.126	17.299999	40.466667
Carya	0.781	0.126	17.299999	40.466667
Ulmus	0.781	0.126	17.299999	40.466667
Pterocarya	0.781	0.126	17.299999	40.466667
Pinus	0.781	0.126	17.299999	40.466667
Abies	0.781	0.126	17.299999	40.466667
Picea	0.781	0.126	17.299999	40.466667
Pinus	0.781	0.0117	17.299999	40.466667
Morus	15.97	13.82	-118.912178	35.465393
Posidonia	336	326.4	-91.763	35.742001
Balaenoptera	0.0117	0	9.063611	55.794998
Balaenoptera	0.0117	0	15.073333	55.028057
