scientificName	earliestAge	latestAge	higherGeography
Nephropsis	268.8	259.9	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Carya	37.2	33.9	paleoarctic
Pterocarya	37.2	33.9	paleoarctic
Juglans	37.2	33.9	paleoarctic
Cladophlebis	201.3	174.1	paleoarctic
Cladophlebis	168.3	163.5	paleoarctic
Marsilea	201.3	174.1	paleoarctic
Podozamites	201.3	174.1	paleoarctic
Podozamites	201.3	174.1	paleoarctic
Samaropsis	201.3	174.1	paleoarctic
Cladophlebis	174.1	168.3	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Nilsonia	174.1	168.3	paleoarctic
Podozamites	168.3	163.5	paleoarctic
Sphenobaiera	152.1	139.8	paleoarctic
Neocalamites	190.8	174.1	paleoarctic
Coniopteris	174.1	166.1	paleoarctic
Alnus	15.97	11.61	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Coniopteris	152.1	145	paleoarctic
Decodon	15.97	11.61	paleoarctic
Nephropsis	272.3	268.8	paleoarctic
Nephropsis	272.3	268.8	paleoarctic
Nilsonia	174.1	170.3	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Pecopteris	252.17	251.2	paleoarctic
Salvinia	15.97	11.61	paleoarctic
Sphenopteris	174.1	163.5	paleoarctic
Williamsoniella	174.1	163.5	paleoarctic
Equisetites	201.3	174.1	paleoarctic
Cladophlebis	152.1	145	paleoarctic
Samaropsis	268.8	259.9	paleoarctic
Cladophlebis	152.1	145	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Coniopteris	174.1	163.5	paleoarctic
Podozamites	174.1	163.5	paleoarctic
Equisetites	174.1	170.3	paleoarctic
Vitis	15.97	11.61	paleoarctic
Brachyphyllum	145	139.8	paleoarctic
Alisporites	145	139.8	paleoarctic
Pinuspollenites	145	139.8	paleoarctic
Cladophlebis	174.1	170.3	paleoarctic
Cladophlebis	174.1	170.3	paleoarctic
Samaropsis	268.8	259.9	paleoarctic
Coniopteris	182.7	174.1	paleoarctic
Nilsonia	182.7	174.1	paleoarctic
Sphenopteris	182.7	174.1	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Podozamites	174.1	163.5	paleoarctic
Equisetites	174.1	166.1	paleoarctic
Pachypteris	174.1	170.3	paleoarctic
Coniopteris	152.1	139.8	paleoarctic
Coniopteris	201.3	174.1	paleoarctic
Ptilophyllum	174.1	170.3	paleoarctic
Equisetum	174.1	168.3	paleoarctic
Nilsonia	201.3	174.1	paleoarctic
Cordaites	272.3	268.8	paleoarctic
Sphenopteris	272.3	268.8	paleoarctic
Umbellaphyllites	290.1	272.3	paleoarctic
Cordaites	290.1	272.3	paleoarctic
Sphenopteris	174.1	168.3	paleoarctic
Pecopteris	252.17	247.2	paleoarctic
Calamites	295.5	290.1	paleoarctic
Coniopteris	170.3	168.3	paleoarctic
Nephropsis	290.1	268.8	paleoarctic
Sphenophyllum	290.1	268.8	paleoarctic
Sphenopteris	290.1	268.8	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Nephropsis	295.5	279.3	paleoarctic
Pecopteris	295.5	279.3	paleoarctic
Equisetites	168.3	166.1	paleoarctic
Equisetites	168.3	166.1	paleoarctic
Schizoneura	268.8	259.9	paleoarctic
Cladophlebis	168.3	166.1	paleoarctic
Equisetites	182.7	174.1	paleoarctic
Samaropsis	290.1	279.3	paleoarctic
Sphenophyllum	303.7	298.9	paleoarctic
Sphenopteris	303.7	298.9	paleoarctic
Nilsonia	168.3	166.1	paleoarctic
Nilsonia	168.3	166.1	paleoarctic
Nucicarpus	268.8	259.9	paleoarctic
Cladophlebis	168.3	166.1	paleoarctic
Nilsonia	168.3	166.1	paleoarctic
Coniopteris	168.3	166.1	paleoarctic
Samaropsis	268.8	259.9	paleoarctic
Klukia	168.3	166.1	paleoarctic
Pecopteris	265.1	254.17	paleoarctic
Cordaites	279.3	272.3	paleoarctic
Pecopteris	265.1	254.17	paleoarctic
Sphenobaiera	190.8	182.7	paleoarctic
Sphenobaiera	190.8	182.7	paleoarctic
Samaropsis	190.8	182.7	paleoarctic
Samaropsis	190.8	182.7	paleoarctic
Marsilea	28.1	23.03	paleoarctic
Taxodium	28.1	23.03	paleoarctic
Glyptostrobus	28.1	23.03	paleoarctic
Sphenopteris	272.3	268.8	paleoarctic
Samaropsis	272.3	259.9	paleoarctic
Coniopteris	152.1	125	paleoarctic
Sphenophyllum	272.3	268.8	paleoarctic
Samaropsis	272.3	259.9	paleoarctic
Nilsonia	152.1	125	paleoarctic
Onychiopsis	152.1	125	paleoarctic
Equisetites	174.1	163.5	paleoarctic
Equisetites	174.1	163.5	paleoarctic
Samaropsis	272.3	259.9	paleoarctic
Podozamites	152.1	125	paleoarctic
Podozamites	152.1	125	paleoarctic
Sphenobaiera	152.1	125	paleoarctic
Sphenopteris	152.1	125	paleoarctic
Equisetites	157.3	145	paleoarctic
Cladophlebis	157.3	145	paleoarctic
Samaropsis	279.3	272.3	paleoarctic
Coniopteris	201.3	182.7	paleoarctic
Cladophlebis	157.3	145	paleoarctic
Cladophlebis	157.3	145	paleoarctic
Nephropsis	279.3	272.3	paleoarctic
Nephropsis	279.3	272.3	paleoarctic
Pecopteris	279.3	272.3	paleoarctic
Pecopteris	279.3	272.3	paleoarctic
Pecopteris	279.3	272.3	paleoarctic
Pecopteris	279.3	272.3	paleoarctic
Pecopteris	279.3	272.3	paleoarctic
Pecopteris	279.3	272.3	paleoarctic
Pecopteris	279.3	272.3	paleoarctic
Pagiophyllum	163.5	145	paleoarctic
Sphenophyllum	279.3	272.3	paleoarctic
Cladophlebis	157.3	145	paleoarctic
Cladophlebis	157.3	145	paleoarctic
Cladophlebis	174.1	166.1	paleoarctic
Cladophlebis	174.1	166.1	paleoarctic
Coniopteris	174.1	166.1	paleoarctic
Cladophlebis	152.1	145	paleoarctic
Aralia	23.03	15.97	paleoarctic
Coniopteris	174.1	166.1	paleoarctic
Gleichenia	174.1	163.5	paleoarctic
Nephropsis	279.3	272.3	paleoarctic
Pecopteris	279.3	272.3	paleoarctic
Samaropsis	279.3	272.3	paleoarctic
Nephropsis	272.3	268.8	paleoarctic
Nilsonia	174.1	170.3	paleoarctic
Nilssoniopteris	174.1	170.3	paleoarctic
Nilsonia	157.3	145	paleoarctic
Podozamites	157.3	145	paleoarctic
Peltaspermum	279.3	272.3	paleoarctic
Elatocladus	201.3	190.8	paleoarctic
Nilsonia	152.1	145	paleoarctic
Pterophyllum	152.1	139.8	paleoarctic
Onychiopsis	152.1	145	paleoarctic
Podozamites	201.3	190.8	paleoarctic
Podozamites	152.1	145	paleoarctic
Sagenopteris	201.3	190.8	paleoarctic
Sphenobaiera	201.3	190.8	paleoarctic
Equisetites	152.1	145	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Cladophlebis	152.1	145	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Coniopteris	190.8	174.1	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Hausmannia	152.1	145	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Hausmannia	174.1	168.3	paleoarctic
Podozamites	174.1	168.3	paleoarctic
Podozamites	174.1	168.3	paleoarctic
Podozamites	174.1	168.3	paleoarctic
Sphenobaiera	174.1	168.3	paleoarctic
Samaropsis	174.1	168.3	paleoarctic
Samaropsis	174.1	168.3	paleoarctic
Nilsonia	168.3	166.1	paleoarctic
Nilsonia	168.3	166.1	paleoarctic
Nilsonia	168.3	166.1	paleoarctic
Nilsonia	168.3	166.1	paleoarctic
Pagiophyllum	168.3	166.1	paleoarctic
Pagiophyllum	168.3	166.1	paleoarctic
Sphenopteris	174.1	168.3	paleoarctic
Samaropsis	174.1	168.3	paleoarctic
Equisetites	152.1	145	paleoarctic
Cladophlebis	152.1	145	paleoarctic
Cladophlebis	152.1	145	paleoarctic
Podozamites	237	201.3	paleoarctic
Podozamites	237	201.3	paleoarctic
Pterophyllum	237	201.3	paleoarctic
Pterophyllum	237	201.3	paleoarctic
Elatocladus	190.8	174.1	paleoarctic
Podozamites	237	228	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Cladophlebis	182.7	174.1	paleoarctic
Cladophlebis	182.7	174.1	paleoarctic
Neocalamites	228	208.5	paleoarctic
Cladophlebis	228	208.5	paleoarctic
Podozamites	228	208.5	paleoarctic
Masculostrobus	237	201.3	paleoarctic
Podozamites	190.8	174.1	paleoarctic
Podozamites	174.1	168.3	paleoarctic
Nilsonia	182.7	174.1	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Cladophlebis	168.3	166.1	paleoarctic
Sphenobaiera	190.8	174.1	paleoarctic
Equisetites	174.1	168.3	paleoarctic
Cladophlebis	174.1	168.3	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Cladophlebis	174.1	168.3	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Pterophyllum	182.7	174.1	paleoarctic
Equisetites	170.3	168.3	paleoarctic
Cladophlebis	170.3	168.3	paleoarctic
Cladophlebis	174.1	168.3	paleoarctic
Phylladoderma	272.3	268.8	paleoarctic
Phylladoderma	272.3	268.8	paleoarctic
Phylladoderma	272.3	268.8	paleoarctic
Phylladoderma	272.3	268.8	paleoarctic
Phylladoderma	272.3	268.8	paleoarctic
Rhaphidopteris	268.8	265.1	paleoarctic
Nucicarpus	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Cladophlebis	168.3	166.1	paleoarctic
Cladophlebis	168.3	166.1	paleoarctic
Samaropsis	272.3	259.9	paleoarctic
Samaropsis	272.3	259.9	paleoarctic
Nilsonia	168.3	166.1	paleoarctic
Samaropsis	290.1	279.3	paleoarctic
Samaropsis	290.1	279.3	paleoarctic
Coniopteris	168.3	166.1	paleoarctic
Coniopteris	168.3	166.1	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Equisetites	199.3	182.7	paleoarctic
Podozamites	201.3	190.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Cladophlebis	201.3	182.7	paleoarctic
Cladophlebis	201.3	182.7	paleoarctic
Coniopteris	201.3	182.7	paleoarctic
Juglans	23.03	15.97	paleoarctic
Cladophlebis	182.7	174.1	paleoarctic
Cladophlebis	182.7	174.1	paleoarctic
Pterophyllum	201.3	174.1	paleoarctic
Podozamites	237	208.5	paleoarctic
Cladophlebis	182.7	174.1	paleoarctic
Cladophlebis	182.7	174.1	paleoarctic
Cladophlebis	182.7	174.1	paleoarctic
Cladophlebis	182.7	174.1	paleoarctic
Coniopteris	182.7	174.1	paleoarctic
Coniopteris	182.7	174.1	paleoarctic
Hausmannia	163.5	145	paleoarctic
Cladophlebis	168.3	163.5	paleoarctic
Pecopteris	290.1	272.3	paleoarctic
Nilsonia	168.3	163.5	paleoarctic
Nilsonia	168.3	163.5	paleoarctic
Tilia	23.03	15.97	paleoarctic
Nilsonia	168.3	163.5	paleoarctic
Ulmus	15.97	11.61	paleoarctic
Coniopteris	174.1	166.1	paleoarctic
Ptilophyllum	182.7	170.3	paleoarctic
Aralia	23.03	15.97	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Cladophlebis	174.1	170.3	paleoarctic
Coniopteris	174.1	170.3	paleoarctic
Coniopteris	174.1	170.3	paleoarctic
Coniopteris	174.1	170.3	paleoarctic
Cladophlebis	163.5	145	paleoarctic
Cladophlebis	163.5	145	paleoarctic
Cladophlebis	174.1	168.3	paleoarctic
Cladophlebis	174.1	168.3	paleoarctic
Podozamites	157.3	145	paleoarctic
Podozamites	157.3	145	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Cordaites	279.3	272.3	paleoarctic
Pecopteris	279.3	272.3	paleoarctic
Cladophlebis	252.17	247.2	paleoarctic
Desmiophyllum	237	201.3	paleoarctic
Neocalamites	201.3	174.1	paleoarctic
Neocalamites	201.3	174.1	paleoarctic
Neocalamites	201.3	174.1	paleoarctic
Cladophlebis	201.3	174.1	paleoarctic
Cordaites	268.8	265.1	paleoarctic
Cordaites	268.8	265.1	paleoarctic
Cordaites	268.8	265.1	paleoarctic
Cordaites	268.8	265.1	paleoarctic
Cordaites	268.8	265.1	paleoarctic
Cordaites	268.8	265.1	paleoarctic
Cordaites	268.8	265.1	paleoarctic
Sphenobaiera	201.3	174.1	paleoarctic
Cladophlebis	174.1	166.1	paleoarctic
Coniopteris	174.1	166.1	paleoarctic
Coniopteris	174.1	166.1	paleoarctic
Nilsonia	174.1	166.1	paleoarctic
Nilsonia	201.3	174.1	paleoarctic
Nilsonia	201.3	174.1	paleoarctic
Nilsonia	201.3	174.1	paleoarctic
Ptilophyllum	174.1	166.1	paleoarctic
Cladophlebis	170.3	166.1	paleoarctic
Sphenopteris	174.1	166.1	paleoarctic
Zamites	174.1	166.1	paleoarctic
Sagenopteris	113	93.9	paleoarctic
Nilsonia	113	93.9	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Equisetites	174.1	163.5	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Sphenopteris	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Asterotheca	272.3	259.9	paleoarctic
Coniopteris	174.1	166.1	paleoarctic
Podozamites	174.1	168.3	paleoarctic
Podozamites	190.8	174.1	paleoarctic
Nilssoniopteris	182.7	174.1	paleoarctic
Cladophlebis	168.3	166.1	paleoarctic
Coniopteris	168.3	166.1	paleoarctic
Nephropsis	272.3	259.9	paleoarctic
Nephropsis	272.3	259.9	paleoarctic
Elatocladus	228	208.5	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Cladophlebis	252.17	251.2	paleoarctic
Sphenobaiera	252.17	251.2	paleoarctic
Pecopteris	272.3	259.9	paleoarctic
Cladophlebis	166.1	157.3	paleoarctic
Elatocladus	166.1	157.3	paleoarctic
Samaropsis	166.1	157.3	paleoarctic
Phylladoderma	272.3	259.9	paleoarctic
Phylladoderma	272.3	259.9	paleoarctic
Sphenophyllum	272.3	259.9	paleoarctic
Nephropsis	268.8	259.9	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Williamsoniella	182.7	170.3	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Coniopteris	168.3	166.1	paleoarctic
Nilsonia	168.3	166.1	paleoarctic
Samaropsis	290.1	279.3	paleoarctic
Pterophyllum	168.3	166.1	paleoarctic
Cladophlebis	168.3	166.1	paleoarctic
Myrica	28.4	23.03	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Pterophyllum	170.3	168.3	paleoarctic
Equisetites	174.1	163.5	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Betula	28.4	23.03	paleoarctic
Metasequoia	23.03	15.97	paleoarctic
Pinus	23.03	15.97	paleoarctic
Potamogeton	23.03	15.97	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Betula	23.03	15.97	paleoarctic
Pterocarya	23.03	15.97	paleoarctic
Carya	23.03	15.97	paleoarctic
Calamites	272.3	268.8	paleoarctic
Hausmannia	199.3	182.7	paleoarctic
Nilsonia	199.3	182.7	paleoarctic
Nilsonia	199.3	182.7	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Equisetites	168.3	163.5	paleoarctic
Sphenobaiera	174.1	163.5	paleoarctic
Cladophlebis	168.3	163.5	paleoarctic
Pinus	23.03	15.97	paleoarctic
Coniopteris	168.3	163.5	paleoarctic
Equisetites	163.5	145	paleoarctic
Cladophlebis	163.5	145	paleoarctic
Coniopteris	163.5	145	paleoarctic
Neocalamites	182.7	170.3	paleoarctic
Cladophlebis	182.7	170.3	paleoarctic
Schizoneura	252.17	247.2	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Sphenobaiera	182.7	170.3	paleoarctic
Sphenobaiera	182.7	170.3	paleoarctic
Sphenobaiera	174.1	166.1	paleoarctic
Nilsonia	174.1	163.5	paleoarctic
Nilsonia	174.1	163.5	paleoarctic
Cladophlebis	237	201.3	paleoarctic
Coniopteris	174.1	163.5	paleoarctic
Coniopteris	174.1	163.5	paleoarctic
Cladophlebis	163.5	145	paleoarctic
Coniopteris	163.5	145	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Podozamites	174.1	163.5	paleoarctic
Podozamites	174.1	163.5	paleoarctic
Sphenopteris	174.1	163.5	paleoarctic
Cladophlebis	252.17	251.2	paleoarctic
Cladophlebis	252.17	251.2	paleoarctic
Cladophlebis	170.3	166.1	paleoarctic
Cladophlebis	252.17	247.2	paleoarctic
Equisetites	152.1	145	paleoarctic
Neocalamites	190.8	174.1	paleoarctic
Sphenopteris	252.17	247.2	paleoarctic
Sphenobaiera	252.17	247.2	paleoarctic
Sphenopteris	252.17	247.2	paleoarctic
Cladophlebis	152.1	145	paleoarctic
Equisetites	174.1	170.3	paleoarctic
Cladophlebis	152.1	145	paleoarctic
Brachyphyllum	174.1	170.3	paleoarctic
Cladophlebis	174.1	170.3	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Nilsonia	152.1	145	paleoarctic
Pterophyllum	152.1	145	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Umbellaphyllites	268.8	259.9	paleoarctic
Nephropsis	268.8	259.9	paleoarctic
Cladophlebis	174.1	100.5	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Equisetites	174.1	166.1	paleoarctic
Coniopteris	174.1	166.1	paleoarctic
Podozamites	152.1	139.8	paleoarctic
Podozamites	174.1	166.1	paleoarctic
Cladophlebis	168.3	166.1	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Pagiophyllum	166.1	157.3	paleoarctic
Sphenobaiera	166.1	157.3	paleoarctic
Podozamites	174.1	168.3	paleoarctic
Cladophlebis	252.17	247.2	paleoarctic
Cladophlebis	252.17	247.2	paleoarctic
Equisetites	174.1	163.5	paleoarctic
Samaropsis	174.1	168.3	paleoarctic
Flabellofolium	295.5	290.1	paleoarctic
Umbellaphyllites	268.8	259.9	paleoarctic
Sagenopteris	199.3	174.1	paleoarctic
Cladophlebis	201.3	190.8	paleoarctic
Nilsonia	201.3	190.8	paleoarctic
Sphenopteris	201.3	190.8	paleoarctic
Equisetites	168.3	166.1	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Coniopteris	174.1	166.1	paleoarctic
Masculostrobus	237	201.3	paleoarctic
Equisetites	168.3	163.5	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Nephropsis	290.1	279.3	paleoarctic
Sphenobaiera	190.8	174.1	paleoarctic
Coniopteris	168.3	166.1	paleoarctic
Equisetites	168.3	166.1	paleoarctic
Equisetites	168.3	166.1	paleoarctic
Phylladoderma	268.8	259.9	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Nucicarpus	268.8	259.9	paleoarctic
Nephropsis	272.3	268.8	paleoarctic
Nephropsis	272.3	268.8	paleoarctic
Cladophlebis	265.1	254.17	paleoarctic
Sphenopteris	265.1	254.17	paleoarctic
Pecopteris	265.1	254.17	paleoarctic
Pterophyllum	168.3	166.1	paleoarctic
Salvinia	28.1	23.03	paleoarctic
Azolla	28.1	23.03	paleoarctic
Azolla	28.1	23.03	paleoarctic
Azolla	28.1	23.03	paleoarctic
Equisetites	168.3	166.1	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Cordaites	290.1	279.3	paleoarctic
Nephropsis	290.1	279.3	paleoarctic
Coniopteris	168.3	166.1	paleoarctic
Samaropsis	290.1	279.3	paleoarctic
Betula	28.4	23.03	paleoarctic
Podozamites	170.3	168.3	paleoarctic
Podozamites	170.3	168.3	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Sagenopteris	170.3	168.3	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Ptilophyllum	201.3	170.3	paleoarctic
Equisetites	174.1	170.3	paleoarctic
Myrica	28.4	23.03	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Neocalamites	208.5	201.3	paleoarctic
Sphenobaiera	201.3	190.8	paleoarctic
Neocalamites	182.7	174.1	paleoarctic
Coniopteris	201.3	182.7	paleoarctic
Coniopteris	201.3	182.7	paleoarctic
Sphenobaiera	208.5	201.3	paleoarctic
Sphenopteris	208.5	201.3	paleoarctic
Podozamites	237	208.5	paleoarctic
Scytophyllum	237	208.5	paleoarctic
Sphenopteris	237	208.5	paleoarctic
Cladophlebis	163.5	145	paleoarctic
Sequoia	23.03	15.97	paleoarctic
Alnus	23.03	15.97	paleoarctic
Sphenopteris	174.1	163.5	paleoarctic
Cladophlebis	157.3	145	paleoarctic
Samaropsis	298.9	272.3	paleoarctic
Pinus	37.2	33.9	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Pterocarya	15.97	11.61	paleoarctic
Podozamites	182.7	170.3	paleoarctic
Cladophlebis	157.3	145	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Podozamites	168.3	166.1	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Coniopteris	174.1	163.5	paleoarctic
Samaropsis	279.3	272.3	paleoarctic
Nephropsis	272.3	268.8	paleoarctic
Desmiophyllum	174.1	163.5	paleoarctic
Podozamites	174.1	163.5	paleoarctic
Coniopteris	163.5	145	paleoarctic
Coniopteris	163.5	145	paleoarctic
Nilsonia	163.5	145	paleoarctic
Hausmannia	201.3	190.8	paleoarctic
Nilsonia	201.3	190.8	paleoarctic
Nilsonia	201.3	190.8	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Pterophyllum	201.3	190.8	paleoarctic
Equisetites	190.8	174.1	paleoarctic
Coniopteris	190.8	174.1	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Nilsonia	190.8	174.1	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Sphenobaiera	152.1	145	paleoarctic
Sphenopteris	163.5	145	paleoarctic
Hausmannia	190.8	174.1	paleoarctic
Equisetites	163.5	145	paleoarctic
Nilsonia	152.1	145	paleoarctic
Nilsonia	152.1	145	paleoarctic
Nilssoniopteris	152.1	145	paleoarctic
Podozamites	152.1	145	paleoarctic
Cladophlebis	237	201.3	paleoarctic
Cladophlebis	237	201.3	paleoarctic
Cladophlebis	237	201.3	paleoarctic
Cladophlebis	237	201.3	paleoarctic
Brachyphyllum	170.3	166.1	paleoarctic
Cladophlebis	174.1	100.5	paleoarctic
Sphenophyllum	272.3	268.8	paleoarctic
Sphenopteris	272.3	268.8	paleoarctic
Nucicarpus	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Podozamites	168.3	166.1	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Pseudocycas	168.3	166.1	paleoarctic
Equisetites	237	228	paleoarctic
Neocalamites	237	228	paleoarctic
Schizoneura	237	228	paleoarctic
Cladophlebis	190.8	174.1	paleoarctic
Nilsonia	190.8	174.1	paleoarctic
Pterophyllum	237	201.3	paleoarctic
Nephropsis	272.3	268.8	paleoarctic
Coniopteris	190.8	174.1	paleoarctic
Coniopteris	182.7	174.1	paleoarctic
Coniopteris	190.8	174.1	paleoarctic
Masculostrobus	237	201.3	paleoarctic
Nilsonia	190.8	174.1	paleoarctic
Dicroidium	199.3	174.1	paleoarctic
Equisetites	168.3	163.5	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Podozamites	190.8	174.1	paleoarctic
Pachypteris	168.3	163.5	paleoarctic
Podozamites	168.3	163.5	paleoarctic
Ptilophyllum	168.3	163.5	paleoarctic
Araucarioxylon	168.3	166.1	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Podozamites	228	208.5	paleoarctic
Nilsonia	170.3	168.3	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Cladophlebis	170.3	168.3	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Coniopteris	174.1	168.3	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Sphenophyllum	272.3	268.8	paleoarctic
Umbellaphyllites	272.3	268.8	paleoarctic
Cladophlebis	163.5	145	paleoarctic
Cladophlebis	168.3	166.1	paleoarctic
Picea	33.9	28.4	paleoarctic
Picea	33.9	28.4	paleoarctic
Alnus	28.4	23.03	paleoarctic
Podozamites	170.3	168.3	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Podozamites	174.1	163.5	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Cladophlebis	174.1	163.5	paleoarctic
Neocalamites	199.3	182.7	paleoarctic
Phylladoderma	268.8	259.9	paleoarctic
Nucicarpus	268.8	259.9	paleoarctic
Samaropsis	268.8	259.9	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Pterocarya	23.03	15.97	paleoarctic
Alnus	23.03	15.97	paleoarctic
Nilsonia	174.1	163.5	paleoarctic
Podozamites	174.1	163.5	paleoarctic
Podozamites	174.1	163.5	paleoarctic
Equisetites	152.1	139.8	paleoarctic
Pecopteris	268.8	259.9	paleoarctic
Equisetites	152.1	139.8	paleoarctic
Sphenobaiera	174.1	163.5	paleoarctic
Phylladoderma	268.8	259.9	paleoarctic
Coniopteris	163.5	145	paleoarctic
Angarocarpus	298.9	272.3	paleoarctic
Cladophlebis	157.3	145	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Cladophlebis	157.3	145	paleoarctic
Pecopteris	272.3	268.8	paleoarctic
Sphenophyllum	272.3	268.8	paleoarctic
Podozamites	152.1	139.8	paleoarctic
Podozamites	152.1	139.8	paleoarctic
Coniopteris	170.3	166.1	paleoarctic
Dicotylophyllum	113	93.9	paleoarctic
Nilsonia	170.3	168.3	paleoarctic
Nucicarpus	272.3	268.8	paleoarctic
Nilsonia	113	93.9	paleoarctic
Cladophlebis	237	201.3	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Samaropsis	272.3	268.8	paleoarctic
Cladophlebis	237	201.3	paleoarctic
Podozamites	174.1	163.5	paleoarctic
Coniopteris	113	93.9	paleoarctic
Nilsonia	174.1	170.3	paleoarctic
Nilsonia	163.5	145	paleoarctic
Nilsonia	163.5	145	paleoarctic
